time;instrument;setup;side;score;score_raw;gated;grade;gate_failed;N1;N2;N3;N4;penalty;entry;stop;t1;t2;rr;daytype;ib_ext;va_overlap;atr_pct;z_delta;htf;htf_aligned;family;setup_type;htf_mod;m5_mod;evidence;v3_class;v3_thr;v3_zmad;v3_dpct;detail
2026-04-06 10:54:00;NQ;FINISHED_AUCTION;SHORT;0.0;29.4;1;C;N3_MICROSTRUCTURE;16.0;11.5;4.4;9.0;-4.0;24591.25;24594.25;24572.2064000139;24553.1628000279;6.35;Trend;2.062;1.000;72.2;-0.11;1;0;Reversal;Reversal;-4.0;0.0;;ThinFast;90;-0.80;11.3;CONFLUENCE x8 [HVN Sem Préc #6 + POC Jour Préc + VAL Jour Préc + POC Sem Préc + HVN Sem Préc #7 + HVN Sem Préc #8 + HVN Sem Préc #9 + HVN Sem Préc #10] | DayType=Trend INCOMPATIBLE (+0) | IBext=2.06 (+6) | VAoverlap=1.00 (+6) | ATRpct=72 (+4) | POCmigration KO (+0) | Ni classe A ni LVN (+0) | Confluence x2 (+6) | VWAP 8.5sigma (+4) | FinishedAuction (+3) | Rejet meche 71% (+6) | Normalisation mean-reversion (N2/26 N3/17 N4/10) | HTF non aligne, modulateur (-4) | Sync AMC Core: N2 gate bypassé | SMC SWEEP+6 INV_FVG+5 MITIG+4 (15.0/41 => 0.37) | FOOTPRINT EVIDENCE=0.20 aucune preuve footprint suffisante (force 0.20) | PRO struct=11.2/30 foot=5.8/30 vol=13.4/15 mom=5.7/15 ctx=5.3/10 htfM15=-4.0 m5Mod=0 ibMod=-4.0 setupBonus=0 pen=-4.0 => 29.4/100 | N1=16.0/30 N2=11.5/30 N3=4.4/25 N4=9.0/15 pen=-4.0 RR=6.35 score pondere=29.4/100 htf=ko
2026-04-06 11:00:00;NQ;FINISHED_AUCTION;SHORT;0.0;15.6;1;C;N3_MICROSTRUCTURE;16.0;11.5;4.4;0.0;-4.0;24591.75;24594.75;24573.0162712575;24554.282542515;6.24;Trend;2.062;1.000;69.4;-0.21;1;0;Reversal;Reversal;-4.0;0.0;;ThinFast;133;-0.43;37.0;CONFLUENCE x8 [HVN Sem Préc #6 + POC Jour Préc + VAL Jour Préc + POC Sem Préc + HVN Sem Préc #7 + HVN Sem Préc #8 + HVN Sem Préc #9 + HVN Sem Préc #10] | DayType=Trend INCOMPATIBLE (+0) | IBext=2.06 (+6) | VAoverlap=1.00 (+6) | ATRpct=69 (+4) | POCmigration KO (+0) | Ni classe A ni LVN (+0) | Confluence x2 (+6) | VWAP 8.3sigma (+4) | FinishedAuction (+3) | Normalisation mean-reversion (N2/26 N3/17 N4/10) | HTF non aligne, modulateur (-4) | Sync AMC Core: N2 gate bypassé | SMC SWEEP+6 MITIG+4 (10.0/41 => 0.24) | FOOTPRINT EVIDENCE=0.20 aucune preuve footprint suffisante (force 0.20) | PRO struct=9.0/30 foot=5.8/30 vol=6.9/15 mom=0.6/15 ctx=5.3/10 htfM15=-4.0 m5Mod=0 ibMod=-4.0 setupBonus=0 pen=-4.0 => 15.6/100 | N1=16.0/30 N2=11.5/30 N3=4.4/25 N4=0.0/15 pen=-4.0 RR=6.24 score pondere=15.6/100 htf=ko
2026-04-06 11:08:00;NQ;DELTA_FLIP;SHORT;0.0;16.1;1;C;N3_MICROSTRUCTURE;14.0;16.2;4.4;0.0;-4.0;24601.75;24604.75;24582.233783733;24562.7175674659;6.51;Trend;2.155;1.000;75.2;-0.76;1;0;Reversal;Reversal;-4.0;0.0;;ThinFast;133;0.85;74.7;CONFLUENCE x8 [HVN Sem Préc #6 + POC Jour Préc + VAL Jour Préc + POC Sem Préc + HVN Sem Préc #7 + HVN Sem Préc #8 + HVN Sem Préc #9 + HVN Sem Préc #10] | DayType=Trend (Setup Hybride valide) (+10) | IBext=2.16 contre-sens (+0) | VAoverlap=1.00 (+0) | ATRpct=75 (+4) | POCmigration KO (+0) | VWAP 8.2sigma (+4) | Confluence x2 (+6) | VWAP 8.2sigma (+4) | FinishedAuction (+3) | Normalisation mean-reversion (N2/26 N3/17 N4/10) | HTF non aligne, modulateur (-4) | Sync AMC Core: N2 gate bypassé | ScalpingPro Orderflow: N2 gate assoupli (>=1) | SMC SWEEP+6 (6.0/41 => 0.15) | FOOTPRINT EVIDENCE=0.00 aucune preuve footprint suffisante (force 0.00) | PRO struct=9.1/30 foot=1.6/30 vol=7.5/15 mom=2.3/15 ctx=4.7/10 htfM15=-4.0 m5Mod=0 ibMod=-4.0 setupBonus=+3.0 pen=-4.0 => 16.1/100 | N1=14.0/30 N2=16.2/30 N3=4.4/25 N4=0.0/15 pen=-4.0 RR=6.51 score pondere=16.1/100 htf=ko
2026-04-06 11:24:00;NQ;FINISHED_AUCTION;LONG;0.0;31.0;1;C;N3_MICROSTRUCTURE;16.0;6.9;4.4;0.0;0.0;24613.5;24610.5;24631.8876030816;24650.2752061632;6.13;Trend;2.180;1.000;65.6;0.67;1;1;Reversal;Reversal;4.0;0.0;;ThinFast;133;0.47;67.7;CONFLUENCE x8 [HVN Sem Préc #6 + POC Jour Préc + VAL Jour Préc + POC Sem Préc + HVN Sem Préc #7 + HVN Sem Préc #8 + HVN Sem Préc #9 + HVN Sem Préc #10] | DayType=Trend INCOMPATIBLE (+0) | IBext=2.18 (+6) | VAoverlap=1.00 (+6) | ATRpct=66 (+4) | POCmigration KO (+0) | Ni classe A ni LVN (+0) | Confluence x1 (+2) | VWAP 7.7sigma (+4) | FinishedAuction (+3) | Normalisation mean-reversion (N2/26 N3/17 N4/10) | Sync AMC Core: N2 gate bypassé | SMC BOS+8 OB+6 MITIG+4 (18.0/41 => 0.44) | FOOTPRINT EVIDENCE=0.20 aucune preuve footprint suffisante (force 0.20) | PRO struct=10.7/30 foot=5.8/30 vol=3.2/15 mom=2.0/15 ctx=5.3/10 htfM15=+4.0 m5Mod=0 ibMod=0 setupBonus=0 pen=0.0 => 31.0/100 | N1=16.0/30 N2=6.9/30 N3=4.4/25 N4=0.0/15 pen=0.0 RR=6.13 score pondere=31.0/100 htf=ok
2026-04-06 11:26:00;NQ;FINISHED_AUCTION;LONG;0.0;52.4;1;C;N3_MICROSTRUCTURE;16.0;6.9;4.4;6.0;0.0;24639.25;24636.25;24659.1367028615;24679.023405723;6.63;Trend;2.355;1.000;77.0;3.63;1;1;Reversal;Reversal;4.0;0.0;;ThinFast;133;6.98;99.3;CONFLUENCE x8 [HVN Sem Préc #6 + POC Jour Préc + VAL Jour Préc + POC Sem Préc + HVN Sem Préc #7 + HVN Sem Préc #8 + HVN Sem Préc #9 + HVN Sem Préc #10] | DayType=Trend INCOMPATIBLE (+0) | IBext=2.35 (+6) | VAoverlap=1.00 (+6) | ATRpct=77 (+4) | POCmigration KO (+0) | Ni classe A ni LVN (+0) | Confluence x1 (+2) | VWAP 7.5sigma (+4) | FinishedAuction (+3) | Delta Z=3.63 (+4) | Normalisation mean-reversion (N2/26 N3/17 N4/10) | SMC BOS+8 OB+6 MITIG+4 (18.0/41 => 0.44) | FOOTPRINT EVIDENCE=0.35 DELTA FA_EXHAUST (force 0.35) | PRO struct=10.7/30 foot=8.9/30 vol=13.9/15 mom=9.6/15 ctx=5.3/10 htfM15=+4.0 m5Mod=0 ibMod=0 setupBonus=0 pen=0.0 => 52.4/100 | N1=16.0/30 N2=6.9/30 N3=4.4/25 N4=6.0/15 pen=0.0 RR=6.63 score pondere=52.4/100 htf=ok
2026-04-06 11:34:00;NQ;FINISHED_AUCTION;LONG;0.0;34.4;1;C;N3_MICROSTRUCTURE;16.0;6.9;4.4;0.0;0.0;24644;24641;24662.4048735013;24680.8097470026;6.13;Trend;2.388;1.000;64.8;0.64;1;1;Reversal;Reversal;4.0;0.0;;ThinFast;133;0.41;66.7;CONFLUENCE x8 [HVN Sem Préc #6 + POC Jour Préc + VAL Jour Préc + POC Sem Préc + HVN Sem Préc #7 + HVN Sem Préc #8 + HVN Sem Préc #9 + HVN Sem Préc #10] | DayType=Trend INCOMPATIBLE (+0) | IBext=2.39 (+6) | VAoverlap=1.00 (+6) | ATRpct=65 (+4) | POCmigration KO (+0) | Ni classe A ni LVN (+0) | Confluence x1 (+2) | VWAP 8.4sigma (+4) | FinishedAuction (+3) | Normalisation mean-reversion (N2/26 N3/17 N4/10) | Sync AMC Core: N2 gate bypassé | SMC BOS+8 OB+6 FVG+5 MITIG+4 (23.0/41 => 0.56) | FOOTPRINT EVIDENCE=0.20 aucune preuve footprint suffisante (force 0.20) | PRO struct=12.9/30 foot=5.8/30 vol=4.5/15 mom=1.9/15 ctx=5.3/10 htfM15=+4.0 m5Mod=0 ibMod=0 setupBonus=0 pen=0.0 => 34.4/100 | N1=16.0/30 N2=6.9/30 N3=4.4/25 N4=0.0/15 pen=0.0 RR=6.13 score pondere=34.4/100 htf=ok
2026-04-06 11:36:00;NQ;FINISHED_AUCTION;LONG;0.0;54.6;1;C;N3_MICROSTRUCTURE;16.0;6.9;4.4;6.0;0.0;24663.75;24660.75;24682.8268468227;24701.9036936453;6.36;Trend;2.568;1.000;70.8;3.75;1;1;Reversal;Reversal;4.0;0.0;;ThinFast;135;7.37;99.3;CONFLUENCE x8 [HVN Sem Préc #6 + POC Jour Préc + VAL Jour Préc + POC Sem Préc + HVN Sem Préc #7 + HVN Sem Préc #8 + HVN Sem Préc #9 + HVN Sem Préc #10] | DayType=Trend INCOMPATIBLE (+0) | IBext=2.57 (+6) | VAoverlap=1.00 (+6) | ATRpct=71 (+4) | POCmigration KO (+0) | Ni classe A ni LVN (+0) | Confluence x1 (+2) | VWAP 8.8sigma (+4) | FinishedAuction (+3) | Delta Z=3.75 (+4) | Normalisation mean-reversion (N2/26 N3/17 N4/10) | SMC BOS+8 OB+6 FVG+5 MITIG+4 (23.0/41 => 0.56) | FOOTPRINT EVIDENCE=0.35 DELTA FA_EXHAUST (force 0.35) | PRO struct=12.9/30 foot=8.9/30 vol=13.9/15 mom=9.6/15 ctx=5.3/10 htfM15=+4.0 m5Mod=0 ibMod=0 setupBonus=0 pen=0.0 => 54.6/100 | N1=16.0/30 N2=6.9/30 N3=4.4/25 N4=6.0/15 pen=0.0 RR=6.36 score pondere=54.6/100 htf=ok
2026-04-06 11:46:00;NQ;FINISHED_AUCTION;SHORT;0.0;8.9;1;C;N3_MICROSTRUCTURE;16.0;6.9;4.4;0.0;-4.0;24663.25;24666.25;24645.3561217288;24627.4622434576;5.96;Trend;2.652;1.000;60.6;0.18;1;0;Reversal;Reversal;-4.0;0.0;;ThinFast;135;-0.61;26.7;CONFLUENCE x8 [HVN Sem Préc #6 + POC Jour Préc + VAL Jour Préc + POC Sem Préc + HVN Sem Préc #7 + HVN Sem Préc #8 + HVN Sem Préc #9 + HVN Sem Préc #10] | DayType=Trend INCOMPATIBLE (+0) | IBext=2.65 (+6) | VAoverlap=1.00 (+6) | ATRpct=61 (+4) | POCmigration KO (+0) | Ni classe A ni LVN (+0) | Confluence x1 (+2) | VWAP 10.0sigma (+4) | FinishedAuction (+3) | Normalisation mean-reversion (N2/26 N3/17 N4/10) | HTF non aligne, modulateur (-4) | Sync AMC Core: N2 gate bypassé | SMC SWEEP+6 (6.0/41 => 0.15) | FOOTPRINT EVIDENCE=0.20 aucune preuve footprint suffisante (force 0.20) | PRO struct=5.4/30 foot=5.8/30 vol=3.8/15 mom=0.5/15 ctx=5.3/10 htfM15=-4.0 m5Mod=0 ibMod=-4.0 setupBonus=0 pen=-4.0 => 8.9/100 | N1=16.0/30 N2=6.9/30 N3=4.4/25 N4=0.0/15 pen=-4.0 RR=5.96 score pondere=8.9/100 htf=ko
2026-04-06 11:48:00;NQ;FINISHED_AUCTION;SHORT;0.0;16.7;1;C;N3_MICROSTRUCTURE;16.0;6.9;4.4;9.0;-4.0;24667;24670;24649.4244344625;24631.8488689249;5.86;Trend;2.652;1.000;59.2;0.39;1;0;Reversal;Reversal;-4.0;0.0;;ThinFast;135;-0.13;47.3;CONFLUENCE x8 [HVN Sem Préc #6 + POC Jour Préc + VAL Jour Préc + POC Sem Préc + HVN Sem Préc #7 + HVN Sem Préc #8 + HVN Sem Préc #9 + HVN Sem Préc #10] | DayType=Trend INCOMPATIBLE (+0) | IBext=2.65 (+6) | VAoverlap=1.00 (+6) | ATRpct=59 (+4) | POCmigration KO (+0) | Ni classe A ni LVN (+0) | Confluence x1 (+2) | VWAP 9.9sigma (+4) | FinishedAuction (+3) | Rejet meche 60% (+6) | Normalisation mean-reversion (N2/26 N3/17 N4/10) | HTF non aligne, modulateur (-4) | Sync AMC Core: N2 gate bypassé | SMC SWEEP+6 (6.0/41 => 0.15) | FOOTPRINT EVIDENCE=0.20 aucune preuve footprint suffisante (force 0.20) | PRO struct=5.4/30 foot=5.8/30 vol=5.7/15 mom=6.6/15 ctx=5.3/10 htfM15=-4.0 m5Mod=0 ibMod=-4.0 setupBonus=0 pen=-4.0 => 16.7/100 | N1=16.0/30 N2=6.9/30 N3=4.4/25 N4=9.0/15 pen=-4.0 RR=5.86 score pondere=16.7/100 htf=ko
2026-04-06 11:54:00;NQ;DELTA_FLIP;SHORT;0.0;10.7;1;C;N3_MICROSTRUCTURE;14.0;9.2;4.4;0.0;-4.0;24647.75;24650.75;24630.8723514993;24613.9947029986;5.63;Trend;2.652;1.000;56.4;-0.45;1;0;Reversal;Reversal;-4.0;0.0;;ThinFast;135;0.10;54.3;CONFLUENCE x8 [HVN Sem Préc #6 + POC Jour Préc + VAL Jour Préc + POC Sem Préc + HVN Sem Préc #7 + HVN Sem Préc #8 + HVN Sem Préc #9 + HVN Sem Préc #10] | DayType=Trend (Setup Hybride valide) (+10) | IBext=2.65 contre-sens (+0) | VAoverlap=1.00 (+0) | ATRpct=56 (+4) | POCmigration KO (+0) | VWAP 8.9sigma (+4) | VWAP 8.9sigma (+4) | FinishedAuction (+3) | Normalisation mean-reversion (N2/26 N3/17 N4/10) | HTF non aligne, modulateur (-4) | Sync AMC Core: N2 gate bypassé | ScalpingPro Orderflow: N2 gate assoupli (>=1) | SMC SWEEP+6 FVG+5 (11.0/41 => 0.27) | FOOTPRINT EVIDENCE=0.00 aucune preuve footprint suffisante (force 0.00) | PRO struct=8.5/30 foot=1.6/30 vol=3.6/15 mom=1.4/15 ctx=4.7/10 htfM15=-4.0 m5Mod=0 ibMod=-4.0 setupBonus=+3.0 pen=-4.0 => 10.7/100 | N1=14.0/30 N2=9.2/30 N3=4.4/25 N4=0.0/15 pen=-4.0 RR=5.63 score pondere=10.7/100 htf=ko
